G_DATA    153        0        129       0       -19   13  -18        24  12 240
G_DATA    153        0        119       0         7   37   -4        24  12 240
G_DATA    154        0        138       0       -21    1   44        36  12 240
G_DATA    154        0        136       0        -2    8   33        36  12 240
G_DATA    154        0        117       0       -14   46   -4        36  12 240
G_DATA    155        0        158       0        -1  -30   33        48  12 240
G_DATA    155        0        124       0        -8  -19   -5        48  12 240
G_DATA    155        0        106       0        -9  -38   -2        48  12 240
G_DATA    156        0        143       0       -16   -1  -12        60  12 240
G_DATA    156        0        143       0        -8  -20   -1        60  12 240
G_DATA    156        0        139       0        16  -36  -15        60  12 240
G_DATA    157        0        154       0       -19   28  -18        72  12 240
G_DATA    157        0        149       0       -14  -11  -16        72  12 240
G_DATA    157        0         88       0        19  -45   -2        72  12 240
G_DATA    158        0        177       0        24  -26  -11        84  12 240
G_DATA    158        0        140       0        25  -25  -11        84  12 240
G_DATA    158        0        108       0       -25   14   -4        84  12 240
G_DATA    159        0        153       0         6   44  -27        96  12 240
G_DATA    159        0        130       0         7   44  -27        96  12 240
G_DATA    159        0        118       0       -16  -21   -4        96  12 240
G_DATA    160        0        147       0        -8   -2  -26       108  12 240
G_DATA    160        0        143       0        -4   17   13       108  12 240
G_DATA    160        0        133       0        12   11   13       108  12 240
G_DATA    161        0        152       0        16   21   -3       120  12 240
G_DATA    161        0        143       0       -14   -5  -16       120  12 240
G_DATA    161        0        111       0        17   21   -3       120  12 240
G_DATA    162        0        167       0        23   19  -27       132  12 240
G_DATA    162        0        147       0       -12   15   21       132  12 240
G_DATA    162        0         98       0        19   16   -1       132  12 240
G_DATA    163        0        159       0       -24  -20   17       144  12 240
G_DATA    163        0        121       0         9    3   34       144  12 240
G_DATA    163        0        121       0        18   19   -3       144  12 240
G_DATA    164        0        150       0       -12    2  -14       156  12 240
G_DATA    164        0        119       0       -13    3  -14       156  12 240
G_DATA    164        0        118       0       -14   30  -32       156  12 240
G_DATA    165        0        173       0       -13    6  -11       168  12 240
G_DATA    165        0        147       0       -12    6  -11       168  12 240
G_DATA    165        0        125       0        -7  -31   -4       168  12 240
G_DATA    166        0        154       0        24   18  -14       180  12 240
G_DATA    166        0        137       0        -6   13  -40       180  12 240
G_DATA    166        0        125       0        34  -18   -1       180  12 240
G_DATA    167        0        148       0       -19  -17   32       192  12 240
G_DATA    167        0        143       0        -8    5  -36       192  12 240
G_DATA    167        0        101       0         6  -40   -2       192  12 240
G_DATA    168        0        163       0        -1    9   42       204  12 240
G_DATA    168        0        157       0       -10    5  -34       204  12 240
